model,dataset,demographics,iteration,auc
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,11,3,0.2012313352656863
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,8,0.184450377482773
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Kvinde,6,0.24030472465106972
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,4,0.4043329891658275
multilingual-e5-large-instruct__prompt-topic,welfare,2,3,0.4995746221265051
Qwen3-Embedding-0.6B__prompt-cluster,welfare,1,9,0.30278801221781276
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,8,0.27447446894305044
multilingual-e5-large-instruct__prompt-meaning,welfare,4,7,0.35092126801774126
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,8,0.3224763975560565
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,9,0.2197277631663556
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,3,0.25120628551407514
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,5,0.28329326393209947
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,1,0.2371015851638316
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,2,0.3558878936355407
multilingual-e5-large-instruct__prompt-cluster,welfare,3,1,0.4317799093924832
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,7,0.26888585685521554
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,2,0.4193278248949491
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,5,0.26390710786728894
Qwen3-Embedding-0.6B__prompt-meaning,rai,Mand,1,0.11954081370717397
multilingual-e5-large-instruct__prompt-similarity,rai,Mand,1,0.34201928257553726
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,8,0.13135460079976055
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,1,0.17583497835166087
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,7,0.14684693384124967
multilingual-e5-large-instruct__prompt-grouping,welfare,1,7,0.4565326012601108
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,8,0.23683392345091384
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,8,0.2542017489331872
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,6,0.30155441988937237
multilingual-e5-large-instruct__prompt-similarity,welfare,4,4,0.3659770959844289
Qwen3-Embedding-0.6B__prompt-cluster,welfare,3,5,0.23147819385129795
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,9,0.44198614484331233
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,7,0.37553835667888075
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,5,0.41151034688523674
Qwen3-Embedding-0.6B__prompt-grouping,welfare,2,7,0.2686431982495001
Qwen3-Embedding-0.6B__prompt-topic,welfare,2,5,0.3304322186517622
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,9,0.33491042817950073
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,5,0.252323402346619
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,7,0.21210001766001055
multilingual-e5-large-instruct__prompt-grouping,welfare,2,2,0.44406745894800825
Qwen3-Embedding-0.6B__prompt-cluster,welfare,1,1,0.2693313740689569
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,0,0.2020743529802066
multilingual-e5-large-instruct__prompt-topic,welfare,3,3,0.51054337464893
multilingual-e5-large-instruct__prompt-cluster,welfare,3,6,0.45936160573138307
multilingual-e5-large-instruct__prompt-similarity,rai,Unknown,4,0.420054848036899
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,9,0.3990072886424017
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,6,0.26949130260368687
Qwen3-Embedding-0.6B__prompt-similarity,welfare,11,5,0.2727247232657135
multilingual-e5-large-instruct__prompt-similarity,welfare,3,4,0.42218192957759765
multilingual-e5-large-instruct__prompt-cluster,welfare,1,6,0.49588013627327043
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,4,0.45871505571633775
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,3,0.1942977801213515
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,0,0.2984396765194282
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Unknown,9,0.30674476576137033
Qwen3-Embedding-0.6B__prompt-grouping,welfare,3,5,0.26123405652483667
Qwen3-Embedding-0.6B__prompt-cluster,welfare,11,8,0.25940441360121397
Qwen3-Embedding-0.6B__prompt-topic,rai,Unknown,1,0.2599165942252341
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Kvinde,5,0.23464986302257887
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,1,0.24436742463410716
multilingual-e5-large-instruct__prompt-grouping,welfare,4,4,0.3840773559969293
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,2,0.2748192271916861
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,4,0.31237201288111877
Qwen3-Embedding-0.6B__prompt-meaning,welfare,4,4,0.22054246561047874
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,4,0.22429539044837074
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,7,0.20697551695179112
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,3,0.26805670912060053
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,0,0.25599709363129836
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,1,6,0.42897116106598077
Qwen3-Embedding-0.6B__prompt-similarity,welfare,11,7,0.2640287551889596
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,11,6,0.21682207754522184
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,1,0.20127380563412817
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,0,0.3866980993576498
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,1,1,0.3965132867324689
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,7,0.2659840103521926
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,4,5,0.3543803641913825
multilingual-e5-large-instruct__prompt-cluster,welfare,2,8,0.46186156732589634
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,5,0.21973345269902358
multilingual-e5-large-instruct__prompt-meaning,welfare,11,0,0.39212546574740875
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,7,0.16747518855235302
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,9,0.21724133800531914
multilingual-e5-large-instruct__prompt-similarity,welfare,1,4,0.448557339830046
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,9,0.21436426477690773
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,9,0.20584616827795899
multilingual-e5-large-instruct__prompt-similarity,welfare,1,6,0.4653267777652065
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,7,0.1984377307651735
Qwen3-Embedding-0.6B__prompt-similarity,rai,Mand,7,0.13463774893226557
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,9,0.1925610988881372
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,8,0.13944202404792141
Qwen3-Embedding-0.6B__prompt-similarity,rai,Unknown,7,0.24986494728327582
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,6,0.22746386230094368
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Kvinde,1,0.2398594910537768
multilingual-e5-large-instruct__prompt-meaning,welfare,2,1,0.3945901822870829
Qwen3-Embedding-0.6B__prompt-cluster,welfare,3,6,0.22194435859283798
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,2,0.22227578293777228
Qwen3-Embedding-0.6B__prompt-meaning,rai,Mand,3,0.1348051752556172
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,2,0.2360359265447261
Qwen3-Embedding-0.6B__prompt-topic,welfare,1,2,0.35445142841765936
Qwen3-Embedding-0.6B__prompt-topic,welfare,11,1,0.2905982776870006
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,7,0.32618113262978654
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,1,0.2873327182559294
multilingual-e5-large-instruct__prompt-grouping,rai,Kvinde,9,0.35246129924950653
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,5,0.3972705892094188
multilingual-e5-large-instruct__prompt-grouping,welfare,3,0,0.45237916378560206
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,5,0.26500170588839733
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,2,8,0.4163899102745523
multilingual-e5-large-instruct__prompt-grouping,rai,Kvinde,5,0.3738684297578214
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,6,0.3877240469816923
multilingual-e5-large-instruct__prompt-similarity,rai,Mand,7,0.34353393893641004
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,3,0.1609160240235347
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,9,0.12842193691492632
multilingual-e5-large-instruct__prompt-topic,welfare,11,9,0.49295911359313643
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,6,0.344954823712973
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,3,0.1557993032041531
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,1,0.20600058009517952
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,6,0.22953606711244498
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,6,0.2891351531921042
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,4,0.149602996132501
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,9,0.2863861023708837
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,5,0.22111166034946964
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,9,0.23617976380204125
multilingual-e5-large-instruct__prompt-similarity,welfare,2,2,0.4162810541151781
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,9,0.4259582841699224
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,0,0.23202423254673946
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,4,0.3268549423701883
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,0,0.2889338480090208
multilingual-e5-large-instruct__prompt-meaning,welfare,11,4,0.40367275591737295
multilingual-e5-large-instruct__prompt-topic,welfare,11,4,0.465107850249552
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,1,0.19704604692680625
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,4,0.2659522511690357
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,4,4,0.35681499009385
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,7,0.21205655667037598
multilingual-e5-large-instruct__prompt-grouping,rai,Mand,4,0.3468740686753693
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Unknown,3,0.28056260286093787
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,1,0.21815743903673296
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,0,0.4250455127627933
Qwen3-Embedding-0.6B__prompt-meaning,rai,Mand,4,0.1290185373474475
multilingual-e5-large-instruct__prompt-cluster,rai,Mand,6,0.3501135064401783
multilingual-e5-large-instruct__prompt-similarity,welfare,1,1,0.454010537613807
multilingual-e5-large-instruct__prompt-topic,welfare,4,1,0.4995026878456391
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,5,0.2221931511855249
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,0,0.18310794777748196
Qwen3-Embedding-0.6B__prompt-cluster,welfare,3,4,0.2290205292283672
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Kvinde,3,0.22800251313234995
Qwen3-Embedding-0.6B__prompt-similarity,rai,Mand,6,0.13538195590011048
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,3,1,0.21744359181342313
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,0,0.239036307559971
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,2,0.3980818058328123
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,3,8,0.43221398719680487
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Unknown,7,0.2881098202777774
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,7,0.4536894141152625
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,5,0.2333096903466952
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,7,0.41831612683273034
multilingual-e5-large-instruct__prompt-similarity,welfare,3,1,0.3929633411016413
multilingual-e5-large-instruct__prompt-meaning,welfare,11,5,0.39970432327705846
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,2,0.3846418795413731
Qwen3-Embedding-0.6B__prompt-grouping,welfare,2,5,0.2749192245087939
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,4,0.4338732784130481
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Unknown,5,0.2814715974764604
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,9,0.19619125782626495
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,7,0.45604842829100833
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,4,1,0.3299302552240686
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,3,5,0.4390689169358162
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,6,0.32709715333615436
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,8,0.2756815897333475
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,2,0.451063790506561
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Mand,0,0.23254364250195533
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,0,0.3023836519476085
multilingual-e5-large-instruct__prompt-similarity,welfare,3,9,0.42749419654248416
multilingual-e5-large-instruct__prompt-topic,welfare,4,8,0.47876209891688315
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,1,0.2716197074798621
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,9,0.22905291895829438
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,2,0.16915220387918325
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,3,5,0.2341479909947919
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,5,0.2100147612741347
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,2,0.2718510382006733
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,7,0.2471327623047234
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,3,0.2464876725327705
multilingual-e5-large-instruct__prompt-grouping,welfare,2,6,0.4536937846172023
multilingual-e5-large-instruct__prompt-cluster,welfare,4,9,0.4165681745528639
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,6,0.2825056491740362
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,3,0.3868964125063579
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,1,0.21386967452153605
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,5,0.3488757914800722
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,4,8,0.4021605188191248
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,7,0.23532404313192615
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,1,0.24048325231653206
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,8,0.25485947514395074
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,9,0.2672766794947088
multilingual-e5-large-instruct__prompt-similarity,rai,Kvinde,0,0.37525636582495986
Qwen3-Embedding-0.6B__prompt-similarity,welfare,1,8,0.2847431407103386
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,4,0.22928366676601655
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,5,0.4408693693628988
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,4,0.18449845420107355
Qwen3-Embedding-0.6B__prompt-similarity,rai,Mand,9,0.13137774133874228
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,6,0.12607961776252066
Qwen3-Embedding-0.6B__prompt-similarity,welfare,3,2,0.19192255117221577
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,5,0.2747001182365255
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,8,0.19542093293124063
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,4,0.24891877925910577
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,3,0.19775975778221508
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,7,0.2966238704683198
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,8,0.1326962908993358
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,11,6,0.4707995806117936
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,7,0.40702103838686804
multilingual-e5-large-instruct__prompt-cluster,welfare,3,7,0.46813418226898956
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,0,0.2147577610969906
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,7,0.2714272118510142
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,8,0.42207991548341117
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,4,0.20278909403325474
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,2,6,0.2344629818337254
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,3,1,0.37528166982029176
multilingual-e5-large-instruct__prompt-grouping,welfare,11,7,0.42131473524125496
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,8,0.240080034879448
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,7,0.4059695163697238
Qwen3-Embedding-0.6B__prompt-similarity,welfare,11,2,0.24944297174287977
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,4,0.4585581296969173
multilingual-e5-large-instruct__prompt-meaning,welfare,4,2,0.37073303576936983
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,6,0.4647072195716945
Qwen3-Embedding-0.6B__prompt-topic,welfare,11,6,0.361754668262274
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,6,0.18448507841539086
Qwen3-Embedding-0.6B__prompt-grouping,welfare,1,5,0.3020711987827728
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,2,0.24601084333753861
multilingual-e5-large-instruct__prompt-cluster,welfare,3,5,0.4672033330971198
multilingual-e5-large-instruct__prompt-grouping,welfare,1,3,0.4815653399348019
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,2,0.18388706376690556
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,9,0.41439204024509035
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Unknown,5,0.2648860178733271
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,7,0.26699284380090804
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,0,0.4047543826018037
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,7,0.21750746613223743
Qwen3-Embedding-0.6B__prompt-meaning,welfare,4,3,0.21265283446160435
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,3,4,0.22951373901713273
multilingual-e5-large-instruct__prompt-topic,welfare,1,0,0.5237628558308925
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,0,0.15586488452689293
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,3,0.23752281381432608
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,5,0.37499818014905234
Qwen3-Embedding-0.6B__prompt-grouping,welfare,3,4,0.2622690774268874
multilingual-e5-large-instruct__prompt-topic,welfare,2,9,0.49990152591087605
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,11,0,0.4489493918637395
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,0,0.28346116864043835
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,3,8,0.23434523058984494
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,11,3,0.19667909016658272
multilingual-e5-large-instruct__prompt-similarity,welfare,2,6,0.4285278572441336
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,3,0.41568654159347657
Qwen3-Embedding-0.6B__prompt-cluster,welfare,1,8,0.2933634196978192
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,4,0.42407932495322254
Qwen3-Embedding-0.6B__prompt-topic,welfare,1,3,0.3787565462723204
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Mand,8,0.23801944216449472
multilingual-e5-large-instruct__prompt-similarity,welfare,11,0,0.3967991855226045
Qwen3-Embedding-0.6B__prompt-topic,welfare,1,5,0.3738453655718792
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,1,0.2325755016633758
Qwen3-Embedding-0.6B__prompt-similarity,rai,Unknown,4,0.23064288926883125
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,4,9,0.37826468966491716
multilingual-e5-large-instruct__prompt-cluster,welfare,3,2,0.45529907577635503
multilingual-e5-large-instruct__prompt-cluster,welfare,1,4,0.4733610827087826
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,5,0.17857535622992987
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,6,0.3631839740220937
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,8,0.16785534427756696
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,6,0.3712934222134225
multilingual-e5-large-instruct__prompt-grouping,welfare,1,2,0.47998994083173246
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,9,0.2658423321398894
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,5,0.28190391484434746
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,4,6,0.37406768075882235
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,2,0.2703525154942111
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,11,4,0.4096875664743147
multilingual-e5-large-instruct__prompt-grouping,welfare,4,2,0.40970475688858865
multilingual-e5-large-instruct__prompt-topic,welfare,4,0,0.502568205983825
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,2,0.4244390790038024
multilingual-e5-large-instruct__prompt-similarity,rai,Unknown,1,0.42649306414161964
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,7,0.39450499747213846
Qwen3-Embedding-0.6B__prompt-similarity,welfare,11,6,0.2769064798295987
Qwen3-Embedding-0.6B__prompt-topic,welfare,1,7,0.35872330531732094
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,3,5,0.20717511402245442
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,3,0.1928230967768005
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,1,0.2495270317604011
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,8,0.4308099259153462
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,4,0.3775162003624059
Qwen3-Embedding-0.6B__prompt-cluster,welfare,1,5,0.30013305276045155
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,3,0.24311798313718805
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,2,0.26603527145481964
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,4,0.3966851743944767
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Mand,9,0.2201366395370231
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,0,0.33183064036176035
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,6,0.2612363101385958
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,5,0.12862814685246507
Qwen3-Embedding-0.6B__prompt-topic,welfare,2,1,0.30588406796657847
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,8,0.3943063913079862
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,5,0.3620393247253583
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,6,0.24996479891277631
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,8,0.2603630342269651
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,7,0.4125509942001023
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,2,0.24521863628484736
multilingual-e5-large-instruct__prompt-topic,welfare,2,8,0.48355365017727114
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,5,0.22566521501728273
Qwen3-Embedding-0.6B__prompt-meaning,welfare,3,1,0.20133176627641577
Qwen3-Embedding-0.6B__prompt-cluster,welfare,11,0,0.23539735126864025
multilingual-e5-large-instruct__prompt-grouping,welfare,2,4,0.4395163954085383
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,3,0.23729546313005104
multilingual-e5-large-instruct__prompt-similarity,welfare,11,6,0.41033745961452883
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,9,0.33390941944762303
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,7,0.2084284486168337
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,5,0.23145325577521392
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,1,0.32833057885178657
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,3,0.24333447094977012
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,4,9,0.4311638792942034
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,6,0.1706779446387411
multilingual-e5-large-instruct__prompt-cluster,welfare,11,8,0.4318160901220894
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,4,0.27349667021591284
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,5,0.4684258320878207
multilingual-e5-large-instruct__prompt-cluster,welfare,3,8,0.48030417215915067
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,8,0.2089539554849609
multilingual-e5-large-instruct__prompt-cluster,rai,Mand,8,0.344925509544826
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,5,0.28067720376889826
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,9,0.2127079765755133
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,6,0.176949852402428
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,7,0.3430134753213468
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,7,0.20210587121543552
Qwen3-Embedding-0.6B__prompt-cluster,welfare,11,3,0.2579231901499394
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Mand,4,0.24322590897651303
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,6,0.26516854366262965
multilingual-e5-large-instruct__prompt-similarity,rai,Mand,0,0.34509183177547437
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,4,0.21573201667094177
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,8,0.41820776928230674
multilingual-e5-large-instruct__prompt-similarity,rai,Kvinde,2,0.37257987402935433
Qwen3-Embedding-0.6B__prompt-similarity,welfare,3,6,0.210103602152243
Qwen3-Embedding-0.6B__prompt-grouping,welfare,1,9,0.29954758570498985
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,8,0.32472252669455326
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,8,0.19364203685075299
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,4,0.18149307088945424
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,7,0.228511268682709
